Time,Steel Center,Steel Surface,Copper Surface,Copper Center,P 5,P 6,P 7,P 8,P 9,P 10
161.576,59.197865,59.103439,59.078228,59.039555,,,,,,
161.929,59.200405,59.095726,59.064957,59.049789,,,,,,
162.289,59.189674,59.095886,59.067257,59.037342,,,,,,
162.639,59.201393,59.101627,59.075775,59.040306,,,,,,
162.99,59.207466,59.103001,59.073517,59.052792,,,,,,
163.349,59.201649,59.101238,59.068977,59.043121,,,,,,
163.713,59.199696,59.087536,59.062325,59.041386,,,,,,
164.061,59.209354,59.099335,59.064507,59.035877,,,,,,
164.427,59.208557,59.095974,59.067558,59.046616,,,,,,
164.793,59.205292,59.105312,59.07262,59.047623,,,,,,
165.155,59.216595,59.103371,59.07645,59.048672,,,,,,
165.506,59.20483,59.106346,59.0681,59.040321,,,,,,
165.866,59.227657,59.116997,59.089222,59.04948,,,,,,
166.216,59.211033,59.100159,59.059349,59.041187,,,,,,
166.575,59.221519,59.100391,59.068554,59.052959,,,,,,
166.939,59.214382,59.099876,59.070606,59.044537,,,,,,
167.303,59.207085,59.106892,59.063519,59.047279,,,,,,
167.667,59.224514,59.115139,59.078388,59.056808,,,,,,
168.014,59.22744,59.11187,59.076191,59.053539,,,,,,
168.372,59.227097,59.115368,59.083321,59.046356,,,,,,
168.737,59.228745,59.11702,59.074932,59.051426,,,,,,
169.098,59.221737,59.110226,59.070057,59.039074,,,,,,
169.461,59.233429,59.112946,59.081963,59.047779,,,,,,
169.825,59.230091,59.115162,59.069653,59.044655,,,,,,
170.175,59.228165,59.106182,59.077766,59.045074,,,,,,
170.536,59.247128,59.136475,59.092888,59.065754,,,,,,
170.899,59.223389,59.119354,59.077904,59.049702,,,,,,
171.263,59.236885,59.121529,59.083073,59.041409,,,,,,
171.614,59.23909,59.133137,59.083996,59.058784,,,,,,
171.972,59.238831,59.122406,59.068352,59.046558,,,,,,
172.322,59.246265,59.131126,59.085194,59.054211,,,,,,
172.686,59.243755,59.127335,59.080116,59.060886,,,,,,
173.049,59.236603,59.117828,59.071678,59.035995,,,,,,
173.412,59.254967,59.142178,59.093681,59.062485,,,,,,
173.776,59.248295,59.13187,59.086578,59.053459,,,,,,
174.123,59.246746,59.127548,59.072212,59.053837,,,,,,
174.482,59.251221,59.132877,59.0816,59.054893,,,,,,
174.844,59.24604,59.127911,59.068943,59.053131,,,,,,
175.206,59.265102,59.14249,59.082455,59.062157,,,,,,
175.567,59.267723,59.142548,59.089134,59.069477,,,,,,
175.929,59.258091,59.134407,59.079712,59.054501,,,,,,
176.278,59.259872,59.135334,59.085129,59.062695,,,,,,
176.642,59.250748,59.127701,59.073006,59.060616,,,,,,
177.002,59.263451,59.130371,59.082512,59.057514,,,,,,
177.365,59.256889,59.137478,59.088551,59.063553,,,,,,
177.714,59.24865,59.13522,59.080311,59.051468,,,,,,
178.073,59.266644,59.144032,59.0872,59.055367,,,,,,
178.423,59.269249,59.139797,59.089165,59.064594,,,,,,
178.787,59.261333,59.136154,59.080608,59.047489,,,,,,
179.149,59.256676,59.135555,59.074451,59.043896,,,,,,
179.512,59.277092,59.15427,59.092739,59.06945,,,,,,
179.877,59.272919,59.14753,59.092625,59.069336,,,,,,
180.223,59.275787,59.138435,59.086521,59.059597,,,,,,
180.58,59.274384,59.147076,59.086185,59.06546,,,,,,
180.94,59.283707,59.146999,59.089527,59.068588,,,,,,
181.303,59.279564,59.147125,59.090084,59.059528,,,,,,
181.669,59.269722,59.149673,59.092201,59.059513,,,,,,
182.034,59.272533,59.140522,59.082836,59.059975,,,,,,
182.383,59.276054,59.148743,59.079308,59.050034,,,,,,
182.736,59.280041,59.152519,59.08287,59.063213,,,,,,
183.094,59.284714,59.15078,59.099079,59.06126,,,,,,
183.456,59.275581,59.142929,59.089943,59.061527,,,,,,
183.809,59.284534,59.157223,59.098473,59.072193,,,,,,
184.17,59.287773,59.153625,59.107693,59.06945,,,,,,
184.519,59.27742,59.145412,59.091785,59.056316,,,,,,
184.883,59.284481,59.151192,59.090302,59.058895,,,,,,
185.244,59.301701,59.170338,59.109665,59.08424,,,,,,
185.607,59.29538,59.155254,59.085178,59.064453,,,,,,
185.971,59.292908,59.158981,59.100441,59.066898,,,,,,
186.317,59.286934,59.160267,59.089123,59.065834,,,,,,
186.675,59.287979,59.154903,59.088673,59.057053,,,,,,
187.04,59.296818,59.169724,59.10136,59.079994,,,,,,
187.404,59.290974,59.15897,59.085903,59.059834,,,,,,
187.768,59.298813,59.15741,59.101223,59.065754,,,,,,
188.131,59.300777,59.163857,59.092716,59.063229,,,,,,
188.478,59.303398,59.159004,59.093842,59.069912,,,,,,
188.828,59.30386,59.163525,59.092381,59.067596,,,,,,
189.186,59.298195,59.172173,59.104023,59.074963,,,,,,
189.547,59.307316,59.16399,59.098618,59.067635,,,,,,
189.908,59.296024,59.164234,59.096081,59.067238,,,,,,
190.269,59.309364,59.166683,59.095966,59.072678,,,,,,
190.619,59.306225,59.162685,59.100945,59.073383,,,,,,
190.982,59.304054,59.164574,59.088943,59.063732,,,,,,
191.342,59.306168,59.167542,59.111141,59.079308,,,,,,
191.702,59.304008,59.159615,59.08783,59.064541,,,,,,
192.05,59.30014,59.16301,59.087379,59.063023,,,,,,
192.403,59.30492,59.160099,59.100067,59.07336,,,,,,
192.761,59.298248,59.156628,59.100227,59.06134,,,,,,
193.125,59.313004,59.169037,59.091698,59.072468,,,,,,
193.489,59.309933,59.172588,59.087559,59.070465,,,,,,
193.854,59.305901,59.173683,59.10062,59.060238,,,,,,
194.217,59.314548,59.171867,59.09816,59.072094,,,,,,
194.567,59.309944,59.1726,59.099751,59.073895,,,,,,
194.92,59.309494,59.168945,59.09417,59.062763,,,,,,
195.277,59.305122,59.165001,59.087662,59.070354,,,,,,
195.638,59.309444,59.162491,59.092415,59.067417,,,,,,
195.986,59.323692,59.174389,59.098976,59.081242,,,,,,
196.351,59.314224,59.174534,59.101685,59.074547,,,,,,
196.714,59.316097,59.171703,59.10099,59.071507,,,,,,
197.074,59.321907,59.174953,59.099113,59.078388,,,,,,
197.435,59.316853,59.161781,59.091064,59.059654,,,,,,
197.795,59.323669,59.175434,59.092327,59.071175,,,,,,
198.142,59.328888,59.183216,59.110153,59.085369,,,,,,
198.492,59.311028,59.169197,59.094639,59.075409,,,,,,
198.849,59.331173,59.178669,59.101971,59.085522,,,,,,
199.211,59.332062,59.176994,59.102219,59.080853,,,,,,
199.574,59.327576,59.176353,59.108418,59.076794,,,,,,
199.941,59.32346,59.171383,59.102802,59.077591,,,,,,
200.305,59.321712,59.173904,59.111736,59.071568,,,,,,
200.654,59.318733,59.18182,59.095936,59.081837,,,,,,
201.007,59.333324,59.173771,59.095154,59.074001,,,,,,
201.365,59.328159,59.173092,59.097462,59.074814,,,,,,
201.725,59.318935,59.182236,59.108105,59.073917,,,,,,
202.074,59.32827,59.176403,59.09864,59.077061,,,,,,
202.438,59.327744,59.175026,59.100464,59.072689,,,,,,
202.802,59.335514,59.180447,59.108452,59.075333,,,,,,
203.164,59.337387,59.179974,59.105625,59.078491,,,,,,
203.519,59.336979,59.18063,59.107567,59.07851,,,,,,
203.88,59.342648,59.194416,59.112812,59.079266,,,,,,
204.228,59.334053,59.177063,59.101223,59.079643,,,,,,
204.578,59.334064,59.179211,59.106575,59.079014,,,,,,
204.935,59.332684,59.179966,59.104126,59.074429,,,,,,
205.296,59.328697,59.179607,59.102058,59.073643,,,,,,
205.657,59.333927,59.182064,59.095966,59.06926,,,,,,
206.02,59.33831,59.177906,59.109756,59.076637,,,,,,
206.368,59.325626,59.181664,59.106892,59.090012,,,,,,
206.732,59.332813,59.186928,59.109165,59.076691,,,,,,
207.085,59.327442,59.183697,59.099522,59.083073,,,,,,
207.445,59.324158,59.169945,59.09111,59.077435,,,,,,
207.81,59.332367,59.173027,59.095474,59.077957,,,,,,
208.159,59.335148,59.176876,59.096764,59.072834,,,,,,
208.525,59.331444,59.173813,59.097542,59.077885,,,,,,
208.89,59.328724,59.183697,59.10807,59.077946,,,,,,
209.253,59.332775,59.184971,59.102936,59.078365,,,,,,
209.606,59.351425,59.182693,59.104286,59.079075,,,,,,
209.966,59.337387,59.173779,59.08704,59.076782,,,,,,
210.315,59.343967,59.182068,59.109859,59.069477,,,,,,
210.677,59.344349,59.183304,59.110668,59.085457,,,,,,
211.041,59.334091,59.177746,59.111088,59.077545,,,,,,
211.406,59.347668,59.188972,59.112064,59.078308,,,,,,
211.771,59.333694,59.185677,59.101292,59.067318,,,,,,
212.119,59.345901,59.173962,59.102821,59.074833,,,,,,
212.482,59.342197,59.179016,59.103386,59.080097,,,,,,
212.846,59.348148,59.183472,59.108486,59.07943,,,,,,
213.196,59.356297,59.190342,59.114288,59.087582,,,,,,
213.556,59.347218,59.183823,59.105846,59.077003,,,,,,
213.92,59.34383,59.200516,59.107586,59.081734,,,,,,
214.27,59.358841,59.1884,59.115341,59.082649,,,,,,
214.634,59.346237,59.191174,59.112556,59.0788,,,,,,
214.999,59.355961,59.18787,59.103058,59.090878,,,,,,
215.364,59.340611,59.189175,59.095818,59.077869,,,,,,
215.715,59.355789,59.195389,59.111858,59.086433,,,,,,
216.073,59.347794,59.186752,59.104286,59.080357,,,,,,
216.423,59.356174,59.193638,59.11203,59.084469,,,,,,
216.787,59.351864,59.186337,59.106861,59.08379,,,,,,
217.15,59.346237,59.193737,59.111916,59.079227,,,,,,
217.511,59.351128,59.199268,59.114243,59.088177,,,,,,
217.875,59.360153,59.201889,59.118572,59.096355,,,,,,
218.222,59.351559,59.195,59.107197,59.076859,,,,,,
218.582,59.358852,59.193111,59.107018,59.084156,,,,,,
218.944,59.344719,59.187305,59.10762,59.081127,,,,,,
219.294,59.366817,59.192108,59.104733,59.088921,,,,,,
219.652,59.348499,59.203262,59.110119,59.073372,,,,,,
220.002,59.352268,59.192722,59.107265,59.084835,,,,,,
220.367,59.360615,59.18932,59.10408,59.082073,,,,,,
220.732,59.352905,59.19186,59.110466,59.086323,,,,,,
221.097,59.355392,59.190289,59.104622,59.082401,,,,,,
221.461,59.351501,59.190456,59.106285,59.086414,,,,,,
221.811,59.364613,59.200157,59.120472,59.092911,,,,,,
222.17,59.361919,59.202587,59.119698,59.091068,,,,,,
222.519,59.360954,59.189018,59.108479,59.078354,,,,,,
222.884,59.373135,59.198853,59.109127,59.096733,,,,,,
223.249,59.358036,59.197208,59.115387,59.083553,,,,,,
223.614,59.358376,59.191353,59.107395,59.078339,,,,,,
223.978,59.366959,59.194386,59.116409,59.09248,,,,,,
224.325,59.354057,59.196861,59.102863,59.084061,,,,,,
224.684,59.365124,59.200237,59.119488,59.094704,,,,,,
225.049,59.360939,59.195625,59.103977,59.092865,,,,,,
225.415,59.365013,59.199272,59.119377,59.098438,,,,,,
225.779,59.362801,59.1992,59.113106,59.093662,,,,,,
226.132,59.367321,59.195175,59.116772,59.094765,,,,,,
226.496,59.365517,59.201485,59.113255,59.085907,,,,,,
226.846,59.366409,59.192554,59.112015,59.085949,,,,,,
227.205,59.360252,59.200493,59.114185,59.081284,,,,,,
227.569,59.370415,59.197414,59.114952,59.087391,,,,,,
227.934,59.355808,59.19519,59.107388,59.090725,,,,,,
228.298,59.362358,59.200249,59.107746,59.081253,,,,,,
228.648,59.358398,59.19223,59.11639,59.085197,,,,,,
229.013,59.368961,59.189552,59.10944,59.08786,,,,,,
229.376,59.363846,59.200031,59.107742,59.087017,,,,,,
229.74,59.372608,59.203026,59.118004,59.092793,,,,,,
230.088,59.382011,59.203033,59.121212,59.100491,,,,,,
230.439,59.381561,59.206001,59.131657,59.093842,,,,,,
230.796,59.37471,59.215595,59.119465,59.095749,,,,,,
231.158,59.361423,59.195896,59.116852,59.085873,,,,,,
231.519,59.376244,59.201965,59.103268,59.090019,,,,,,
231.878,59.367153,59.202698,59.102291,59.094814,,,,,,
232.238,59.364067,59.194054,59.10561,59.084671,,,,,,
232.585,59.373856,59.202991,59.118183,59.087414,,,,,,
232.938,59.38047,59.207047,59.122234,59.094887,,,,,,
233.297,59.379494,59.204147,59.124249,59.093483,,,,,,
233.662,59.368279,59.199337,59.112602,59.088032,,,,,,
234.011,59.376205,59.205128,59.112411,59.083141,,,,,,
234.376,59.372562,59.207466,59.116676,59.086761,,,,,,
234.74,59.375767,59.198708,59.113255,59.094456,,,,,,
235.105,59.376549,59.208466,59.116604,59.09396,,,,,,
235.461,59.375084,59.210419,59.12582,59.10125,,,,,,
235.823,59.383446,59.207035,59.118378,59.091457,,,,,,
236.172,59.377277,59.206844,59.123955,59.094898,,,,,,
236.523,59.375553,59.20533,59.122231,59.091038,,,,,,
236.884,59.375599,59.207726,59.127831,59.094929,,,,,,
237.244,59.375702,59.199928,59.116611,59.088837,,,,,,
237.603,59.375095,59.20808,59.11451,59.095707,,,,,,
237.966,59.383247,59.201706,59.110058,59.087624,,,,,,
238.328,59.379314,59.201191,59.11937,59.08839,,,,,,
238.676,59.367653,59.199135,59.106632,59.085052,,,,,,
239.028,59.376015,59.203228,59.11842,59.095131,,,,,,
239.388,59.365093,59.194016,59.104931,59.083351,,,,,,
239.752,59.376614,59.213871,59.126709,59.096157,,,,,,
240.102,59.374798,59.205643,59.119976,59.091988,,,,,,
240.467,59.367496,59.202183,59.119083,59.085327,,,,,,
240.832,59.377121,59.209251,59.11739,59.084915,,,,,,
241.197,59.387726,59.202766,59.124794,59.091465,,,,,,
241.551,59.38216,59.20126,59.117306,59.095726,,,,,,
241.912,59.384735,59.208321,59.122871,59.095951,,,,,,
242.261,59.384159,59.214367,59.122292,59.100716,,,,,,
242.612,59.377861,59.205933,59.11108,59.082878,,,,,,
242.972,59.386742,59.211185,59.132359,59.099243,,,,,,
243.334,59.383148,59.207802,59.12043,59.09586,,,,,,
243.695,59.387062,59.215561,59.124985,59.096569,,,,,,
244.059,59.379829,59.198288,59.110485,59.084419,,,,,,
244.407,59.384037,59.205486,59.122173,59.092262,,,,,,
244.771,59.388069,59.214222,59.126423,59.093735,,,,,,
245.121,59.380608,59.212524,59.124298,59.092037,,,,,,
245.479,59.39146,59.208641,59.116779,59.100327,,,,,,
245.844,59.380009,59.206158,59.111946,59.085667,,,,,,
246.194,59.381718,59.215771,59.1175,59.089939,,,,,,
246.559,59.375271,59.206116,59.109554,59.094173,,,,,,
246.924,59.373497,59.200073,59.110775,59.090691,,,,,,
247.289,59.378025,59.211433,59.115944,59.092228,,,,,,
247.641,59.392025,59.210701,59.120335,59.10004,,,,,,
248.001,59.385342,59.2085,59.112156,59.092926,,,,,,
248.351,59.397022,59.20673,59.12854,59.093075,,,,,,
248.702,59.388348,59.213219,59.119862,59.10384,,,,,,
249.062,59.389481,59.210079,59.124626,59.097706,,,,,,
249.425,59.376827,59.207249,59.128849,59.091457,,,,,,
249.788,59.403526,59.22242,59.138252,59.103642,,,,,,
250.145,59.383621,59.195675,59.104877,59.08287,,,,,,
250.492,59.385418,59.207294,59.119068,59.097916,,,,,,
250.857,59.388676,59.208633,59.121475,59.099682,,,,,,
251.208,59.383335,59.207134,59.118477,59.093052,,,,,,
251.566,59.385757,59.204216,59.117485,59.096973,,,,,,
251.931,59.387794,59.211384,59.122726,59.097729,,,,,,
252.28,59.387482,59.207867,59.118568,59.097206,,,,,,
252.643,59.39621,59.203564,59.126232,59.097389,,,,,,
253.006,59.382259,59.207127,59.117832,59.08279,,,,,,
253.37,59.392349,59.20248,59.121727,59.091816,,,,,,
253.727,59.382797,59.208946,59.11153,59.091236,,,,,,
254.089,59.393272,59.205967,59.122013,59.095734,,,,,,
254.439,59.388626,59.213284,59.113304,59.085743,,,,,,
254.79,59.386566,59.213783,59.112312,59.086246,,,,,,
255.149,59.397472,59.20718,59.120445,59.08968,,,,,,
255.512,59.396999,59.20393,59.121681,59.103951,,,,,,
255.875,59.39666,59.214054,59.116642,59.098267,,,,,,
256.24,59.393326,59.209225,59.117363,59.102623,,,,,,
256.604,59.397404,59.22057,59.132343,59.097733,,,,,,
256.968,59.390392,59.205009,59.115498,59.103535,,,,,,
257.32,59.392296,59.208836,59.119114,59.09967,,,,,,
257.677,59.38023,59.212574,59.111313,59.085674,,,,,,
258.024,59.392487,59.220989,59.12315,59.092598,,,,,,
258.388,59.401474,59.205627,59.124874,59.103085,,,,,,
258.753,59.401161,59.220268,59.127129,59.103199,,,,,,
259.116,59.394329,59.210442,59.120079,59.091022,,,,,,
259.478,59.395962,59.216133,59.125771,59.09116,,,,,,
259.828,59.389198,59.206379,59.116653,59.088879,,,,,,
260.188,59.395622,59.206608,59.130344,59.104492,,,,,,
260.539,59.387825,59.205433,59.122543,59.085583,,,,,,
260.903,59.396919,59.223289,59.125446,59.105579,,,,,,
261.268,59.397774,59.217308,59.131004,59.101948,,,,,,
261.632,59.394772,59.209606,59.12394,59.091038,,,,,,
261.982,59.404434,59.226532,59.130188,59.112457,,,,,,
262.337,59.405121,59.208851,59.120193,59.094982,,,,,,
262.699,59.405342,59.221031,59.125328,59.10268,,,,,,
263.063,59.403431,59.227665,59.135807,59.111023,,,,,,
263.424,59.395195,59.209171,59.121159,59.097443,,,,,,
263.787,59.395611,59.220055,59.122215,59.093586,,,,,,
264.137,59.394489,59.219578,59.131348,59.105072,,,,,,
264.501,59.395153,59.222588,59.123466,59.090137,,,,,,
264.86,59.407742,59.227062,59.133499,59.105724,,,,,,
265.222,59.397251,59.219345,59.125137,59.099499,,,,,,
265.587,59.402168,59.216362,59.125782,59.101002,,,,,,
265.937,59.407799,59.231178,59.131847,59.107704,,,,,,
266.296,59.397667,59.223179,59.126621,59.097992,,,,,,
266.646,59.393925,59.226273,59.118179,59.107498,,,,,,
266.997,59.402824,59.220222,59.124519,59.097172,,,,,,
267.356,59.395714,59.203285,59.112705,59.093048,,,,,,
267.721,59.401157,59.210865,59.123917,59.093796,,,,,,
268.069,59.401844,59.231419,59.134007,59.112213,,,,,,
268.425,59.386013,59.214512,59.131199,59.098511,,,,,,
268.787,59.404301,59.224266,59.125568,59.100361,,,,,,
269.152,59.407703,59.218693,59.127048,59.102692,,,,,,
269.503,59.414783,59.221077,59.140541,59.116829,,,,,,
269.857,59.402016,59.217064,59.132469,59.111107,,,,,,
270.202,59.40432,59.221931,59.125587,59.097813,,,,,,
270.566,59.393093,59.215405,59.119698,59.096409,,,,,,
270.931,59.396683,59.220062,59.123505,59.100857,,,,,,
271.294,59.407383,59.225212,59.126305,59.101734,,,,,,
271.656,59.409824,59.225731,59.128319,59.101185,,,,,,
272.002,59.396118,59.207535,59.116955,59.089607,,,,,,
272.361,59.402313,59.222061,59.134048,59.104351,,,,,,
272.726,59.399517,59.220119,59.12698,59.101982,,,,,,
273.09,59.408722,59.225056,59.133411,59.113117,,,,,,
273.454,59.396431,59.21233,59.122181,59.099319,,,,,,
273.819,59.401112,59.218296,59.117462,59.095032,,,,,,
274.169,59.401665,59.220345,59.132332,59.102421,,,,,,
274.522,59.408936,59.22121,59.128071,59.101364,,,,,,
274.882,59.400345,59.223293,59.130154,59.109646,,,,,,
275.247,59.402382,59.217003,59.127068,59.102924,,,,,,
275.611,59.403107,59.215595,59.131855,59.094891,,,,,,
275.974,59.411304,59.227852,59.136208,59.110783,,,,,,
276.322,59.3951,59.211853,59.117428,59.094143,,,,,,
276.687,59.404625,59.218609,59.129955,59.101753,,,,,,
277.043,59.403702,59.215763,59.117706,59.095699,,,,,,
277.405,59.405205,59.221107,59.133095,59.107456,,,,,,
277.771,59.415546,59.22654,59.141945,59.116096,,,,,,
278.117,59.405659,59.222847,59.134621,59.108128,,,,,,
278.476,59.403618,59.223579,59.126595,59.10181,,,,,,
278.841,59.406273,59.223885,59.136299,59.111946,,,,,,
279.206,59.403137,59.222885,59.12825,59.106461,,,,,,
279.57,59.40226,59.219658,59.127373,59.110283,,,,,,
279.933,59.412453,59.220455,59.132229,59.100609,,,,,,
280.282,59.420265,59.233185,59.139408,59.108643,,,,,,
280.633,59.413227,59.223152,59.134926,59.110783,,,,,,
280.989,59.407616,59.224377,59.131878,59.097694,,,,,,
281.35,59.404869,59.218636,59.122505,59.104774,,,,,,
281.711,59.406155,59.219498,59.125717,59.101574,,,,,,
282.079,59.41116,59.221939,59.140335,59.10487,,,,,,
282.43,59.406738,59.224567,59.138264,59.10878,,,,,,
282.792,59.414749,59.222755,59.131111,59.103977,,,,,,
283.146,59.404934,59.22105,59.129406,59.103127,,,,,,
283.504,59.417992,59.214249,59.125595,59.105083,,,,,,
283.851,59.402283,59.225662,59.139576,59.109451,,,,,,
284.192,59.409603,59.222092,59.134293,59.104595,,,,,,
284.551,59.39761,59.212658,59.120369,59.091312,,,,,,
284.907,59.412472,59.227951,59.129257,59.106609,,,,,,
285.269,59.401684,59.228054,59.129574,59.100304,,,,,,
285.625,59.40366,59.231522,59.128559,59.103134,,,,,,
285.972,59.41597,59.226536,59.133183,59.109039,,,,,,
286.337,59.402504,59.219475,59.132744,59.10561,,,,,,
286.69,59.403809,59.225906,59.138107,59.116745,,,,,,
287.049,59.406487,59.21833,59.123482,59.101261,,,,,,
287.414,59.418301,59.234207,59.148335,59.11351,,,,,,
287.765,59.40591,59.225872,59.135082,59.107094,,,,,,
288.124,59.42001,59.225025,59.130604,59.10582,,,,,,
288.469,59.409859,59.229179,59.138817,59.113396,,,,,,
288.834,59.414272,59.229752,59.137039,59.11055,,,,,,
289.198,59.41835,59.232765,59.134712,59.101383,,,,,,
289.562,59.413372,59.233551,59.130371,59.107082,,,,,,
289.925,59.414181,59.230087,59.130753,59.114517,,,,,,
290.27,59.422428,59.233639,59.141354,59.110374,,,,,,
290.63,59.401299,59.219978,59.123848,59.104832,,,,,,
290.995,59.420879,59.240421,59.143009,59.116734,,,,,,
291.36,59.420071,59.231495,59.135365,59.112293,,,,,,
291.724,59.417706,59.223789,59.137058,59.110565,,,,,,
292.087,59.416851,59.229557,59.134281,59.109283,,,,,,
292.435,59.408546,59.233425,59.137295,59.107811,,,,,,
292.787,59.413105,59.228798,59.140789,59.10511,,,,,,
293.147,59.416386,59.224815,59.141506,59.115654,,,,,,
293.512,59.412674,59.229008,59.138004,59.108738,,,,,,
293.877,59.404583,59.225613,59.125637,59.099998,,,,,,
294.241,59.420868,59.238487,59.132957,59.113304,,,,,,
294.59,59.419247,59.237934,59.138813,59.115528,,,,,,
294.955,59.416782,59.235893,59.13464,59.110069,,,,,,
295.31,59.416248,59.233437,59.129402,59.111671,,,,,,
295.671,59.407486,59.218693,59.131535,59.11145,,,,,,
296.021,59.424229,59.234371,59.139309,59.113674,,,,,,
296.372,59.41748,59.226555,59.130638,59.111626,,,,,,
296.732,59.421764,59.229984,59.140263,59.120609,,,,,,
297.096,59.423409,59.234406,59.140415,59.115204,,,,,,
297.459,59.408947,59.216095,59.118893,59.103725,,,,,,
297.819,59.419064,59.239029,59.134571,59.111069,,,,,,
298.18,59.422134,59.229927,59.140846,59.112862,,,,,,
298.528,59.416378,59.230152,59.132313,59.109024,,,,,,
298.879,59.411499,59.229965,59.123795,59.102646,,,,,,
299.238,59.414436,59.226498,59.128017,59.104515,,,,,,
299.603,59.429482,59.232151,59.14777,59.116577,,,,,,
299.968,59.421524,59.226753,59.139809,59.101566,,,,,,
300.333,59.418736,59.234428,59.13937,59.106895,,,,,,
300.684,59.41959,59.231865,59.135738,59.110954,,,,,,
301.049,59.421539,59.229332,59.130852,59.112267,,,,,,
301.401,59.418846,59.236889,59.132431,59.10487,,,,,,
301.762,59.414688,59.228035,59.133614,59.112247,,,,,,
302.112,59.416981,59.246773,59.138042,59.113899,,,,,,
302.462,59.419155,59.221821,59.128254,59.103683,,,,,,
302.823,59.425812,59.232323,59.140041,59.121025,,,,,,
303.188,59.416069,59.230053,59.134567,59.113842,,,,,,
303.554,59.405636,59.229015,59.122845,59.104469,,,,,,
303.912,59.420319,59.227253,59.139671,59.11211,,,,,,
304.274,59.426319,59.226425,59.136703,59.101879,,,,,,
304.624,59.414955,59.225735,59.132812,59.10461,,,,,,
304.974,59.416237,59.228725,59.136658,59.110165,,,,,,
305.334,59.413219,59.225708,59.135986,59.100521,,,,,,
305.699,59.426575,59.222404,59.137383,59.107262,,,,,,
306.049,59.423641,59.222034,59.131031,59.107746,,,,,,
306.414,59.424778,59.237698,59.148407,59.118923,,,,,,
306.779,59.417927,59.236828,59.143047,59.11079,,,,,,
307.143,59.420547,59.216591,59.137337,59.109138,,,,,,
307.495,59.422955,59.234592,59.136112,59.105564,,,,,,
307.855,59.420376,59.2318,59.135242,59.1064,,,,,,
308.204,59.422714,59.228157,59.140144,59.120705,,,,,,
308.563,59.423325,59.223854,59.13456,59.111275,,,,,,
308.928,59.412792,59.231262,59.138977,59.116547,,,,,,
309.294,59.414162,59.223019,59.126461,59.109795,,,,,,
309.658,59.429234,59.240448,59.139832,59.118683,,,,,,
310.006,59.435032,59.2439,59.151833,59.119358,,,,,,
310.367,59.415066,59.222431,59.12801,59.102371,,,,,,
310.732,59.423855,59.236347,59.139366,59.116291,,,,,,
311.091,59.427025,59.234604,59.13271,59.114975,,,,,,
311.454,59.426376,59.238659,59.142101,59.118603,,,,,,
311.819,59.4296,59.236752,59.132721,59.110073,,,,,,
312.168,59.421127,59.232765,59.138557,59.116123,,,,,,
312.53,59.415298,59.240391,59.12952,59.114353,,,,,,
312.895,59.417942,59.229362,59.139004,59.10952,,,,,,
313.26,59.431034,59.237335,59.136936,59.106384,,,,,,
313.61,59.427834,59.240753,59.145695,59.114716,,,,,,
313.969,59.41127,59.231022,59.122929,59.107758,,,,,,
314.319,59.419296,59.23307,59.127113,59.1175,,,,,,
314.684,59.425259,59.235188,59.142906,59.110859,,,,,,
315.05,59.422791,59.239124,59.143852,59.114586,,,,,,
315.416,59.426292,59.229599,59.142445,59.114883,,,,,,
315.781,59.414207,59.21196,59.131634,59.101295,,,,,,
316.128,59.420826,59.226482,59.139542,59.106426,,,,,,
316.489,59.431202,59.245621,59.13924,59.122787,,,,,,
316.855,59.421688,59.229053,59.133564,59.10408,,,,,,
317.221,59.417603,59.230305,59.135674,59.105122,,,,,,
317.586,59.432068,59.238369,59.141602,59.113613,,,,,,
317.949,59.405567,59.221474,59.124489,59.104832,,,,,,
318.298,59.423893,59.235958,59.141537,59.116543,,,,,,
318.65,59.424164,59.23922,59.135399,59.11425,,,,,,
319.01,59.42646,59.235107,59.139194,59.118469,,,,,,
319.375,59.4245,59.245537,59.147057,59.118645,,,,,,
319.741,59.422226,59.240482,59.152473,59.117867,,,,,,
320.105,59.422558,59.236118,59.142128,59.11948,,,,,,
320.453,59.432423,59.242569,59.144733,59.12294,,,,,,
320.818,59.418427,59.22686,59.134148,59.100605,,,,,,
321.171,59.42725,59.238892,59.147678,59.106873,,,,,,
321.532,59.433807,59.233273,59.146759,59.109798,,,,,,
321.897,59.426414,59.245529,59.137653,59.117569,,,,,,
322.245,59.411606,59.223667,59.131382,59.109592,,,,,,
322.605,59.419495,59.22921,59.131798,59.109154,,,,,,
322.971,59.420616,59.239086,59.143814,59.119675,,,,,,
323.336,59.426773,59.232002,59.137798,59.120491,,,,,,
323.697,59.42009,59.235786,59.139442,59.118935,,,,,,
324.061,59.42564,59.235359,59.13752,59.11039,,,,,,
324.41,59.422947,59.236507,59.134182,59.111324,,,,,,
324.762,59.430664,59.236111,59.140408,59.111351,,,,,,
325.119,59.421597,59.233662,59.135395,59.117451,,,,,,
325.484,59.428024,59.22514,59.143112,59.118328,,,,,,
325.849,59.4244,59.231983,59.14397,59.127949,,,,,,
326.216,59.421379,59.237713,59.149704,59.118084,,,,,,
326.564,59.426964,59.230915,59.141621,59.114059,,,,,,
326.929,59.426254,59.23341,59.13493,59.104164,,,,,,
327.28,59.42432,59.234249,59.146027,59.110775,,,,,,
327.635,59.429192,59.243183,59.14513,59.115437,,,,,,
