Time,Steel Center,Steel Surface,Copper Surface,Copper Center,P 5,P 6,P 7,P 8,P 9,P 10
142.016,59.004112,58.977398,59.063515,59.028259,,,,,,
142.366,59.013477,58.976505,59.055786,59.030785,,,,,,
142.717,59.006916,58.975288,59.049438,59.022514,,,,,,
143.079,59.010948,58.980606,59.048771,59.028687,,,,,,
143.452,59.014248,58.974285,59.051853,59.023647,,,,,,
143.815,59.022491,58.989799,59.050697,59.030613,,,,,,
144.163,59.012005,58.988926,59.046619,59.028885,,,,,,
144.527,59.015327,58.975792,59.045242,59.018105,,,,,,
144.892,59.023373,58.986618,59.043671,59.027004,,,,,,
145.242,59.045597,58.994953,59.059059,59.025726,,,,,,
145.601,59.042336,58.998104,59.052807,59.029514,,,,,,
145.964,59.046593,58.99638,59.067322,59.029285,,,,,,
146.313,59.046268,58.986439,59.054176,59.027893,,,,,,
146.677,59.039928,58.996765,59.046337,59.020271,,,,,,
147.039,59.045803,58.992809,59.049652,59.01717,,,,,,
147.402,59.047447,58.993809,59.045521,59.01646,,,,,,
147.753,59.051498,59,59.055984,59.030769,,,,,,
148.112,59.059418,59.00386,59.043606,59.026939,,,,,,
148.461,59.072575,59.012104,59.051636,59.026848,,,,,,
148.826,59.067085,59.012383,59.062172,59.030121,,,,,,
149.214,59.060757,59.001778,59.060112,59.026138,,,,,,
149.575,59.073521,59.015617,59.054077,59.025017,,,,,,
149.94,59.068924,59.01123,59.056103,59.019779,,,,,,
150.287,59.073986,59.022064,59.0695,59.032749,,,,,,
150.643,59.087215,59.025249,59.057945,59.035721,,,,,,
151.003,59.088806,59.017441,59.064022,59.031544,,,,,,
151.367,59.082108,59.026768,59.051125,59.028904,,,,,,
151.731,59.089798,59.024414,59.057964,59.035526,,,,,,
152.081,59.089039,59.033699,59.052074,59.028145,,,,,,
152.444,59.087971,59.029213,59.058273,59.02964,,,,,,
152.812,59.101089,59.029938,59.070534,59.031006,,,,,,
153.172,59.10162,59.030254,59.066151,59.035809,,,,,,
153.536,59.105927,59.030716,59.062553,59.025162,,,,,,
153.9,59.113037,59.041462,59.071377,59.037617,,,,,,
154.265,59.117809,59.051361,59.070805,59.039822,,,,,,
154.614,59.114414,59.049034,59.069122,59.035362,,,,,,
154.978,59.120956,59.039124,59.06049,59.034637,,,,,,
155.332,59.121857,59.053699,59.066307,59.026989,,,,,,
155.691,59.111099,59.036743,59.056828,59.030972,,,,,,
156.056,59.113846,59.053379,59.058506,59.031582,,,,,,
156.404,59.122463,59.043194,59.059006,59.027382,,,,,,
156.767,59.122421,59.038239,59.058537,59.023495,,,,,,
157.131,59.122173,59.043331,59.054443,59.029015,,,,,,
157.495,59.13414,59.044407,59.063637,59.038422,,,,,,
