Time,Room Temperature,Forced Fanned,Natural Insulated,Natural Uninsulated,P 5,P 6,P 7,P 8,P 9,P 10
1155.515,23.24567,27.696344,31.459066,31.919069,,,,,,
1155.876,23.24544,27.693064,31.453827,31.924028,,,,,,
1156.238,23.240946,27.693974,31.452765,31.923145,,,,,,
1156.601,23.245758,27.689072,31.453068,31.920408,,,,,,
1156.966,23.244078,27.688835,31.448002,31.917667,,,,,,
1157.317,23.24992,27.681549,31.45076,31.908081,,,,,,
1157.676,23.250113,27.683895,31.447193,31.904696,,,,,,
1158.035,23.254761,27.698219,31.452524,31.914318,,,,,,
1158.396,23.258303,27.707493,31.456757,31.914972,,,,,,
1158.761,23.262243,27.689516,31.452616,31.908865,,,,,,
1159.127,23.257078,27.694605,31.453037,31.913399,,,,,,
1159.493,23.249472,27.684334,31.44083,31.907459,,,,,,
1159.844,23.259041,27.682018,31.447111,31.910696,,,,,,
1160.198,23.254822,27.685894,31.445068,31.897385,,,,,,
1160.56,23.25499,27.678879,31.440403,31.897192,,,,,,
1160.918,23.254007,27.683468,31.453566,31.907488,,,,,,
1161.278,23.260273,27.690247,31.443861,31.897964,,,,,,
1161.639,23.260029,27.681564,31.43825,31.907024,,,,,,
1162.004,23.26479,27.690077,31.441008,31.903521,,,,,,
1162.359,23.259487,27.676718,31.436459,31.892893,,,,,,
1162.719,23.259798,27.685106,31.434978,31.898926,,,,,,
1163.081,23.251291,27.677887,31.427067,31.890839,,,,,,
1163.432,23.256721,27.678272,31.436039,31.902849,,,,,,
1163.794,23.254385,27.687254,31.433718,31.900707,,,,,,
1164.157,23.250954,27.681501,31.439617,31.897839,,,,,,
1164.52,23.249077,27.678555,31.436501,31.890429,,,,,,
1164.877,23.245672,27.666904,31.428288,31.887407,,,,,,
1165.236,23.23745,27.676846,31.432114,31.886402,,,,,,
1165.598,23.237436,27.678808,31.427628,31.885315,,,,,,
1165.948,23.241507,27.680529,31.422899,31.883989,,,,,,
1166.311,23.23999,27.690687,31.420498,31.883736,,,,,,
1166.674,23.228649,27.67939,31.425343,31.890188,,,,,,
1167.037,23.233515,27.677954,31.429459,31.886789,,,,,,
1167.4,23.228176,27.661325,31.420757,31.887215,,,,,,
1167.762,23.224571,27.662222,31.413061,31.883278,,,,,,
1168.127,23.22331,27.673891,31.419325,31.876839,,,,,,
1168.479,23.222652,27.663363,31.421177,31.879227,,,,,,
1168.837,23.22254,27.654274,31.42375,31.875359,,,,,,
1169.2,23.235516,27.667917,31.423571,31.882156,,,,,,
1169.562,23.229797,27.665455,31.423264,31.880058,,,,,,
1169.927,23.227554,27.657293,31.413338,31.877295,,,,,,
1170.293,23.225739,27.655306,31.420126,31.879965,,,,,,
1170.659,23.233727,27.651234,31.422689,31.873045,,,,,,
1171.009,23.233278,27.649891,31.408464,31.873495,,,,,,
1171.37,23.234489,27.641941,31.415394,31.864321,,,,,,
1171.736,23.234314,27.653795,31.417547,31.870947,,,,,,
1172.102,23.233768,27.663664,31.422731,31.869152,,,,,,
1172.467,23.236074,27.657703,31.414461,31.871441,,,,,,
1172.83,23.229256,27.65522,31.41127,31.865925,,,,,,
1173.192,23.230015,27.655436,31.408981,31.86936,,,,,,
1173.544,23.232836,27.640833,31.408382,31.865185,,,,,,
1173.904,23.228498,27.63723,31.413202,31.868391,,,,,,
1174.267,23.234608,27.647984,31.409246,31.864796,,,,,,
1174.63,23.229679,27.631405,31.395405,31.845592,,,,,,
1174.992,23.241449,27.640974,31.40942,31.86783,,,,,,
1175.358,23.233942,27.634932,31.40465,31.846603,,,,,,
1175.724,23.225086,27.638678,31.407488,31.851767,,,,,,
1176.075,23.236097,27.645517,31.411621,31.857151,,,,,,
1176.436,23.225346,27.631935,31.402735,31.854172,,,,,,
1176.802,23.224165,27.632914,31.4021,31.849602,,,,,,
1177.168,23.237453,27.638969,31.412968,31.854025,,,,,,
1177.533,23.246296,27.62426,31.400633,31.852964,,,,,,
1177.895,23.242085,27.624193,31.400208,31.8461,,,,,,
1178.259,23.246956,27.624557,31.398243,31.847357,,,,,,
1178.613,23.249863,27.637688,31.403816,31.845057,,,,,,
1178.973,23.251934,27.640467,31.405334,31.849615,,,,,,
1179.335,23.260347,27.645439,31.407785,31.854927,,,,,,
1179.696,23.260075,27.641039,31.405188,31.848038,,,,,,
1180.058,23.269426,27.639402,31.405884,31.846766,,,,,,
1180.421,23.266264,27.627815,31.39666,31.840586,,,,,,
1180.785,23.268875,27.626106,31.39764,31.839777,,,,,,
1181.136,23.272367,27.616838,31.402004,31.837162,,,,,,
1181.496,23.276369,27.619568,31.400431,31.835588,,,,,,
1181.859,23.279577,27.623484,31.398962,31.836985,,,,,,
1182.209,23.283529,27.630114,31.401814,31.840908,,,,,,
1182.571,23.281971,27.625866,31.402592,31.830235,,,,,,
1182.934,23.286537,27.623955,31.396568,31.835127,,,,,,
1183.295,23.287985,27.614803,31.400869,31.830839,,,,,,
1183.654,23.286053,27.621317,31.394119,31.823555,,,,,,
1184.014,23.298805,27.632763,31.394075,31.838898,,,,,,
1184.377,23.288483,27.610991,31.386332,31.817917,,,,,,
1184.725,23.294592,27.612947,31.402241,31.820581,,,,,,
1185.086,23.296045,27.602547,31.395273,31.825424,,,,,,
1185.451,23.303553,27.614872,31.39378,31.816059,,,,,,
1185.816,23.310972,27.60862,31.400433,31.827539,,,,,,
1186.177,23.311134,27.617039,31.401131,31.82144,,,,,,
1186.537,23.311712,27.620846,31.395618,31.829348,,,,,,
1186.899,23.315037,27.617336,31.395699,31.822271,,,,,,
1187.249,23.316099,27.622345,31.399439,31.829947,,,,,,
1187.609,23.305716,27.609486,31.391453,31.818922,,,,,,
1187.974,23.306437,27.602844,31.391453,31.813375,,,,,,
1188.339,23.321095,27.602367,31.398853,31.816122,,,,,,
1188.703,23.320089,27.601364,31.39159,31.819954,,,,,,
1189.067,23.313086,27.598516,31.387499,31.818726,,,,,,
1189.433,23.318529,27.604837,31.390936,31.816437,,,,,,
1189.784,23.315372,27.616953,31.3946,31.818132,,,,,,
1190.14,23.329292,27.609816,31.396076,31.823544,,,,,,
1190.5,23.317411,27.603544,31.374613,31.80817,,,,,,
1190.864,23.316242,27.608124,31.386696,31.818817,,,,,,
1191.23,23.311819,27.596357,31.384987,31.807985,,,,,,
1191.596,23.318567,27.593025,31.384888,31.809855,,,,,,
1191.961,23.323196,27.602665,31.387518,31.826437,,,,,,
1192.31,23.310335,27.596674,31.383335,31.805975,,,,,,
1192.67,23.311291,27.595112,31.381063,31.804956,,,,,,
1193.036,23.315063,27.600666,31.391609,31.811386,,,,,,
1193.403,23.322538,27.60183,31.380779,31.804853,,,,,,
1193.768,23.316366,27.616688,31.382524,31.810354,,,,,,
1194.131,23.311049,27.601873,31.38995,31.806684,,,,,,
1194.495,23.307152,27.598709,31.387154,31.804783,,,,,,
1194.846,23.305126,27.578558,31.374762,31.798658,,,,,,
1195.205,23.307961,27.578508,31.373817,31.797714,,,,,,
1195.566,23.323967,27.579014,31.371101,31.796251,,,,,,
1195.928,23.316366,27.583652,31.370176,31.795326,,,,,,
1196.291,23.310974,27.580971,31.367863,31.791941,,,,,,
1196.656,23.307182,27.580067,31.370539,31.789965,,,,,,
1197.022,23.300644,27.59474,31.366194,31.793135,,,,,,
1197.373,23.303553,27.592609,31.371946,31.797632,,,,,,
1197.731,23.288805,27.580969,31.384504,31.792475,,,,,,
1198.096,23.292181,27.578228,31.365843,31.793142,,,,,,
1198.462,23.288141,27.570793,31.371138,31.791279,,,,,,
1198.828,23.274408,27.575424,31.377365,31.788736,,,,,,
1199.193,23.278465,27.586647,31.375488,31.792765,,,,,,
1199.556,23.266977,27.580229,31.374638,31.786369,,,,,,
1199.905,23.259382,27.579126,31.366739,31.783482,,,,,,
1200.266,23.258934,27.57078,31.362894,31.781784,,,,,,
1200.632,23.258766,27.579052,31.366842,31.788595,,,,,,
1200.994,23.267324,27.578959,31.366751,31.778664,,,,,,
1201.357,23.255785,27.575005,31.364418,31.775795,,,,,,
1201.717,23.263323,27.565098,31.367071,31.777733,,,,,,
1202.08,23.260351,27.555494,31.366627,31.780687,,,,,,
1202.432,23.258625,27.563648,31.362944,31.774321,,,,,,
1202.793,23.260695,27.574867,31.373409,31.782816,,,,,,
1203.156,23.254093,27.575294,31.36256,31.77537,,,,,,
1203.518,23.249128,27.572142,31.354229,31.774376,,,,,,
1203.881,23.262503,27.577568,31.37109,31.783001,,,,,,
1204.243,23.262249,27.576235,31.359562,31.780066,,,,,,
1204.609,23.264957,27.56888,31.361895,31.771303,,,,,,
1204.961,23.26193,27.572866,31.366585,31.776529,,,,,,
1205.317,23.252851,27.555742,31.351484,31.773241,,,,,,
1205.677,23.255741,27.561493,31.355068,31.771637,,,,,,
1206.032,23.255424,27.561178,31.347416,31.770071,,,,,,
1206.396,23.23913,27.560745,31.346626,31.76606,,,,,,
1206.775,23.253765,27.569042,31.352034,31.764488,,,,,,
1207.139,23.252436,27.563766,31.348387,31.766567,,,,,,
1207.492,23.245432,27.548531,31.349485,31.764088,,,,,,
1207.854,23.238857,27.5497,31.34725,31.760242,,,,,,
1208.219,23.249447,27.556301,31.359556,31.764315,,,,,,
1208.584,23.247303,27.550753,31.342571,31.761112,,,,,,
1208.949,23.248348,27.549641,31.347548,31.76054,,,,,,
1209.314,23.253119,27.537695,31.344233,31.764204,,,,,,
1209.681,23.256853,27.548599,31.345972,31.760756,,,,,,
1210.032,23.256227,27.55785,31.344456,31.754587,,,,,,
1210.39,23.265362,27.557434,31.351021,31.763296,,,,,,
1210.752,23.266512,27.545832,31.339636,31.754778,,,,,,
1211.102,23.260782,27.548204,31.336273,31.752132,,,,,,
1211.465,23.269749,27.538464,31.339449,31.749405,,,,,,
1211.827,23.263294,27.538137,31.333933,31.753372,,,,,,
1212.19,23.258068,27.536161,31.333933,31.75033,,,,,,
1212.548,23.255121,27.534662,31.341568,31.754562,,,,,,
1212.907,23.250137,27.546217,31.338945,31.74729,,,,,,
1213.267,23.238298,27.532087,31.334705,31.742693,,,,,,
1213.615,23.230326,27.534019,31.342716,31.743364,,,,,,
1213.975,23.225515,27.539999,31.331854,31.74843,,,,,,
1214.34,23.213423,27.53244,31.343111,31.741077,,,,,,
1214.705,23.203384,27.536625,31.337439,31.742025,,,,,,
1215.068,23.200384,27.537226,31.335711,31.741014,,,,,,
1215.43,23.198854,27.524391,31.330971,31.742001,,,,,,
1215.795,23.201441,27.534328,31.339445,31.746178,,,,,,
1216.146,23.200651,27.533901,31.333471,31.742712,,,,,,
1216.506,23.201172,27.527418,31.332914,31.746628,,,,,,
1216.869,23.191914,27.519989,31.332489,31.737257,,,,,,
1217.234,23.208612,27.522263,31.324194,31.734869,,,,,,
1217.599,23.206623,27.533567,31.332243,31.73576,,,,,,
1217.965,23.213167,27.520695,31.336594,31.739214,,,,,,
1218.33,23.204449,27.520269,31.328831,31.735746,,,,,,
1218.682,23.20735,27.530163,31.334932,31.743458,,,,,,
1219.042,23.201838,27.520002,31.335186,31.736555,,,,,,
1219.409,23.197886,27.516962,31.330725,31.738176,,,,,,
1219.774,23.195538,27.507082,31.326962,31.731373,,,,,,
1220.136,23.190012,27.519173,31.325588,31.736443,,,,,,
1220.499,23.182467,27.524405,31.323645,31.729132,,,,,,
1220.862,23.176817,27.50872,31.32233,31.73068,,,,,,
1221.213,23.183113,27.514633,31.326612,31.734604,,,,,,
1221.574,23.184231,27.519699,31.328083,31.734999,,,,,,
1221.936,23.190483,27.523952,31.321226,31.727787,,,,,,
1222.299,23.191378,27.515327,31.331242,31.732611,,,,,,
1222.662,23.186449,27.514008,31.325989,31.72736,,,,,,
1223.027,23.185461,27.515177,31.324291,31.728884,,,,,,
1223.393,23.192204,27.49999,31.318819,31.730211,,,,,,
1223.744,23.198164,27.506466,31.319189,31.735413,,,,,,
1224.099,23.207867,27.510925,31.321486,31.733234,,,,,,
1224.46,23.20178,27.502171,31.314369,31.727194,,,,,,
1224.821,23.209333,27.513105,31.31274,31.724493,,,,,,
1225.186,23.214521,27.512529,31.31843,31.732149,,,,,,
1225.552,23.215515,27.504541,31.310648,31.721327,,,,,,
1225.917,23.225645,27.497396,31.313549,31.725122,,,,,,
1226.27,23.22718,27.489408,31.307018,31.726824,,,,,,
1226.631,23.240007,27.493929,31.314388,31.726856,,,,,,
1226.997,23.242828,27.490995,31.315937,31.721426,,,,,,
1227.363,23.242189,27.491076,31.311363,31.71739,,,,,,
1227.727,23.238144,27.489378,31.310209,31.717133,,,,,,
1228.089,23.248775,27.488121,31.30842,31.716595,,,,,,
1228.447,23.25824,27.495037,31.304754,31.719908,,,,,,
1228.796,23.258614,27.501335,31.313536,31.719027,,,,,,
1229.158,23.258856,27.490623,31.307333,31.711395,,,,,,
1229.523,23.267431,27.495216,31.31048,31.719013,,,,,,
1229.886,23.259783,27.480593,31.293041,31.715714,,,,,,
1230.248,23.269892,27.481867,31.302544,31.714479,,,,,,
1230.611,23.267599,27.485508,31.300446,31.708624,,,,,,
1230.976,23.261347,27.476946,31.293343,31.706711,,,,,,
1231.329,23.260731,27.486925,31.296131,31.706457,,,,,,
1231.71,23.267118,27.487545,31.308559,31.70779,,,,,,
1232.074,23.260147,27.485985,31.302889,31.70731,,,,,,
1232.438,23.252287,27.483719,31.289713,31.702188,,,,,,
1232.801,23.250191,27.485941,31.292643,31.699392,,,,,,
1233.166,23.243448,27.481916,31.289885,31.697529,,,,,,
1233.532,23.246344,27.481211,31.291149,31.693069,,,,,,
1233.883,23.24893,27.469959,31.286737,31.688122,,,,,,
1234.238,23.260469,27.481815,31.291754,31.701187,,,,,,
1234.598,23.2507,27.483395,31.28957,31.691668,,,,,,
1234.96,23.262699,27.466442,31.282515,31.692488,,,,,,
1235.325,23.272388,27.464962,31.285694,31.68511,,,,,,
1235.692,23.271809,27.479288,31.287802,31.691334,,,,,,
1236.059,23.278975,27.464882,31.281496,31.681091,,,,,,
1236.41,23.271431,27.459339,31.287069,31.675749,,,,,,
1236.772,23.279297,27.472385,31.292019,31.680519,,,,,,
1237.138,23.278179,27.46373,31.281601,31.676544,,,,,,
1237.504,23.280291,27.470503,31.286203,31.681862,,,,,,
1237.867,23.284903,27.472223,31.282192,31.682146,,,,,,
1238.23,23.286331,27.467901,31.28898,31.677839,,,,,,
1238.587,23.28861,27.471611,31.286413,31.679029,,,,,,
1238.933,23.282726,27.45623,31.281822,31.67605,,,,,,
1239.293,23.286039,27.455759,31.282248,31.67415,,,,,,
1239.66,23.288349,27.462372,31.278994,31.672865,,,,,,
1240.025,23.279837,27.443474,31.274118,31.667276,,,,,,
1240.388,23.290724,27.454502,31.285826,31.674686,,,,,,
1240.751,23.287666,27.454329,31.284042,31.670219,,,,,,
1241.115,23.279158,27.459858,31.277025,31.660341,,,,,,
1241.47,23.280743,27.460897,31.280209,31.666924,,,,,,
1241.829,23.278244,27.466667,31.289539,31.668915,,,,,,
1242.191,23.278574,27.461609,31.278591,31.667274,,,,,,
1242.542,23.270737,27.451107,31.272419,31.670767,,,,,,
1242.904,23.279282,27.456747,31.273567,31.667263,,,,,,
1243.268,23.273376,27.445299,31.275042,31.656748,,,,,,
1243.63,23.264702,27.46323,31.271795,31.654577,,,,,,
1243.987,23.263906,27.449867,31.267605,31.657902,,,,,,
1244.346,23.2694,27.451929,31.276819,31.658167,,,,,,
1244.707,23.272171,27.458641,31.279213,31.66217,,,,,,
1245.056,23.265839,27.459515,31.271313,31.659462,,,,,,
1245.416,23.263937,27.457619,31.271751,31.657574,,,,,,
1245.782,23.265509,27.468344,31.277966,31.667543,,,,,,
1246.145,23.272722,27.454342,31.274035,31.660034,,,,,,
1246.506,23.259089,27.443451,31.276243,31.650255,,,,,,
1246.867,23.255154,27.451382,31.273767,31.654222,,,,,,
1247.228,23.253471,27.450783,31.270308,31.660246,,,,,,
1247.579,23.261034,27.448082,31.279249,31.664175,,,,,,
1247.939,23.253414,27.438875,31.265417,31.642117,,,,,,
1248.304,23.245522,27.451841,31.267603,31.654142,,,,,,
1248.651,23.252321,27.454126,31.269701,31.654631,,,,,,
1248.997,23.255384,27.446585,31.266121,31.653734,,,,,,
1249.356,23.259562,27.445358,31.266512,31.651978,,,,,,
1249.704,23.272072,27.450281,31.267302,31.649727,,,,,,
1250.064,23.271214,27.437756,31.267702,31.649769,,,,,,
1250.447,23.292801,27.436102,31.269634,31.655636,,,,,,
1250.802,23.291044,27.429502,31.264845,31.649059,,,,,,
1251.149,23.302248,27.445154,31.270962,31.64909,,,,,,
1251.509,23.298929,27.44113,31.27393,31.652952,,,,,,
1251.872,23.295622,27.433167,31.269571,31.655216,,,,,,
1252.235,23.287209,27.433403,31.265154,31.642389,,,,,,
1252.597,23.292931,27.441439,31.268688,31.647713,,,,,,
1252.957,23.291901,27.439514,31.269096,31.647762,,,,,,
1253.319,23.283791,27.42856,31.264265,31.645079,,,,,,
1253.668,23.278074,27.432381,31.264851,31.645487,,,,,,
1254.028,23.288893,27.428078,31.258055,31.64245,,,,,,
1254.394,23.302078,27.426849,31.259159,31.638365,,,,,,
1254.759,23.29216,27.421457,31.25271,31.633886,,,,,,
1255.122,23.290525,27.426113,31.256815,31.635664,,,,,,
1255.487,23.303091,27.427141,31.263744,31.637762,,,,,,
1255.852,23.29495,27.438963,31.258883,31.641666,,,,,,
1256.203,23.289972,27.432386,31.260382,31.635651,,,,,,
1256.56,23.296118,27.426838,31.261652,31.6371,,,,,,
1256.92,23.302307,27.425283,31.260641,31.644499,,,,,,
1257.281,23.301022,27.417538,31.25453,31.636421,,,,,,
1257.646,23.299717,27.421446,31.25037,31.633696,,,,,,
1258.011,23.299147,27.433086,31.254993,31.640106,,,,,,
1258.377,23.294727,27.416473,31.248457,31.627666,,,,,,
1258.727,23.279104,27.417067,31.241352,31.620922,,,,,,
1259.088,23.275734,27.416763,31.244093,31.625093,,,,,,
1259.453,23.277258,27.409842,31.238268,31.623028,,,,,,
1259.819,23.286224,27.416441,31.24037,31.631035,,,,,,
1260.184,23.275642,27.41667,31.237556,31.624105,,,,,,
1260.547,23.273617,27.412317,31.236441,31.627106,,,,,,
1260.909,23.275461,27.413437,31.241673,31.634304,,,,,,
1261.261,23.260592,27.39467,31.225294,31.614351,,,,,,
1261.622,23.282875,27.416336,31.241161,31.621626,,,,,,
1261.984,23.268166,27.411915,31.239796,31.619724,,,,,,
1262.346,23.273714,27.413134,31.23081,31.617899,,,,,,
1262.711,23.271036,27.411901,31.230656,31.605398,,,,,,
1263.076,23.283676,27.41839,31.236767,31.618843,,,,,,
1263.441,23.278063,27.410643,31.230833,31.618279,,,,,,
1263.791,23.281923,27.407127,31.222496,31.617638,,,,,,
1264.15,23.295469,27.402128,31.229147,31.613195,,,,,,
1264.514,23.288696,27.403999,31.229044,31.607365,,,,,,
1264.878,23.305201,27.40177,31.228252,31.610332,,,,,,
1265.244,23.302813,27.401007,31.217291,31.610109,,,,,,
1265.61,23.307188,27.406624,31.219488,31.608906,,,,,,
1265.973,23.312077,27.409161,31.221479,31.608749,,,,,,
1266.324,23.305546,27.401756,31.209087,31.607992,,,,,,
1266.685,23.30751,27.403534,31.206205,31.600281,,,,,,
1267.05,23.310537,27.404573,31.222635,31.614199,,,,,,
1267.412,23.307964,27.399137,31.216499,31.609856,,,,,,
1267.775,23.307194,27.39819,31.210545,31.60265,,,,,,
1268.138,23.300701,27.379509,31.200693,31.599243,,,,,,
1268.501,23.310835,27.398766,31.209148,31.610022,,,,,,
1268.853,23.30715,27.403893,31.205667,31.594912,,,,,,
1269.213,23.307486,27.403149,31.205643,31.595066,,,,,,
1269.576,23.306971,27.40443,31.211039,31.604395,,,,,,
1269.933,23.301199,27.396345,31.207991,31.594191,,,,,,
1270.298,23.29804,27.393559,31.197693,31.591949,,,,,,
1270.664,23.299229,27.395998,31.209076,31.597603,,,,,,
1271.029,23.297079,27.378773,31.204435,31.584732,,,,,,
1271.383,23.28554,27.380383,31.194586,31.583296,,,,,,
1271.743,23.281538,27.385912,31.204035,31.594532,,,,,,
1272.107,23.298222,27.395355,31.208971,31.596247,,,,,,
1272.466,23.293755,27.391441,31.206861,31.595209,,,,,,
1272.831,23.294239,27.388514,31.206091,31.586924,,,,,,
1273.197,23.300144,27.395294,31.200857,31.589565,,,,,,
1273.562,23.312267,27.397141,31.205023,31.585499,,,,,,
1273.922,23.296509,27.383951,31.196709,31.572536,,,,,,
1274.285,23.28367,27.391809,31.193983,31.576788,,,,,,
1274.648,23.299467,27.385283,31.20126,31.578693,,,,,,
1274.998,23.286659,27.380602,31.194445,31.58083,,,,,,
1275.358,23.287132,27.378918,31.197958,31.585772,,,,,,
1275.723,23.286661,27.372881,31.190866,31.57242,,,,,,
1276.087,23.291901,27.381693,31.189983,31.577621,,,,,,
1276.447,23.285425,27.375601,31.191071,31.567257,,,,,,
1276.806,23.289066,27.382999,31.188959,31.571409,,,,,,
1277.167,23.292597,27.398369,31.192465,31.568472,,,,,,
1277.516,23.292236,27.392622,31.197834,31.56382,,,,,,
1277.877,23.274158,27.379997,31.191874,31.563944,,,,,,
1278.242,23.279503,27.380833,31.183756,31.566744,,,,,,
1278.606,23.26713,27.362938,31.17111,31.55625,,,,,,
1278.968,23.270275,27.374331,31.187836,31.564201,,,,,,
1279.329,23.260052,27.365042,31.192181,31.554588,,,,,,
1279.689,23.260153,27.386869,31.184584,31.563099,,,,,,
1280.04,23.259691,27.377792,31.180189,31.552084,,,,,,
1280.401,23.254738,27.381657,31.194422,31.564522,,,,,,
1280.763,23.247866,27.36978,31.19207,31.555731,,,,,,
1281.125,23.241327,27.377272,31.185755,31.556576,,,,,,
1281.489,23.23497,27.377581,31.186243,31.55921,,,,,,
1281.852,23.238642,27.375853,31.185057,31.564108,,,,,,
1282.216,23.227972,27.368633,31.182156,31.557449,,,,,,
1282.568,23.224552,27.358223,31.179655,31.559244,,,,,,
1282.928,23.222111,27.360456,31.177229,31.550915,,,,,,
1283.295,23.222321,27.371981,31.182272,31.55023,,,,,,
1283.66,23.214684,27.366884,31.182741,31.554277,,,,,,
1284.026,23.216249,27.361263,31.178391,31.545992,,,,,,
1284.392,23.205393,27.357447,31.17942,31.545052,,,,,,
1284.755,23.217182,27.365065,31.180031,31.543516,,,,,,
1285.124,23.231171,27.363022,31.181576,31.544344,,,,,,
1285.48,23.228455,27.369114,31.180668,31.543974,,,,,,
1285.837,23.234756,27.361027,31.177259,31.546293,,,,,,
1286.195,23.228292,27.351534,31.172094,31.545601,,,,,,
1286.556,23.231865,27.347372,31.174747,31.541096,,,,,,
1286.919,23.228125,27.337719,31.170673,31.535593,,,,,,
1287.285,23.220678,27.355261,31.168291,31.551283,,,,,,
1287.636,23.219418,27.361725,31.174734,31.539116,,,,,,
1287.996,23.226875,27.363947,31.174444,31.543299,,,,,,
1288.359,23.225962,27.361601,31.176043,31.538275,,,,,,
1288.71,23.224121,27.355997,31.176363,31.549154,,,,,,
1289.071,23.22657,27.350716,31.178259,31.546396,,,,,,
1289.437,23.221045,27.351496,31.160778,31.531605,,,,,,
1289.799,23.233717,27.353886,31.167816,31.533987,,,,,,
1290.156,23.237036,27.348932,31.171471,31.53299,,,,,,
1290.516,23.236526,27.355068,31.169531,31.535166,,,,,,
1290.878,23.22414,27.355297,31.166359,31.531279,,,,,,
1291.227,23.238583,27.358734,31.174438,31.541861,,,,,,
1291.588,23.225115,27.354652,31.171444,31.541193,,,,,,
1291.953,23.219193,27.34103,31.169678,31.529945,,,,,,
1292.318,23.207558,27.340931,31.15687,31.528772,,,,,,
1292.676,23.211872,27.354206,31.165628,31.526613,,,,,,
1293.035,23.199112,27.343109,31.15958,31.524145,,,,,,
1293.408,23.212618,27.339865,31.168695,31.537374,,,,,,
1293.774,23.215818,27.34557,31.166327,31.523731,,,,,,
1294.139,23.205975,27.343302,31.157623,31.520399,,,,,,
1294.504,23.19552,27.349586,31.14921,31.524515,,,,,,
1294.867,23.189133,27.34412,31.147161,31.520319,,,,,,
1295.226,23.194328,27.344809,31.151785,31.514742,,,,,,
1295.586,23.198225,27.342943,31.149927,31.516642,,,,,,
1295.949,23.208691,27.342598,31.157816,31.522203,,,,,,
1296.298,23.203428,27.335197,31.148649,31.519838,,,,,,
1296.66,23.204868,27.330349,31.148113,31.515545,,,,,,
1297.025,23.219187,27.339048,31.15213,31.523676,,,,,,
1297.387,23.211811,27.332956,31.145521,31.5151,,,,,,
1297.745,23.220785,27.335253,31.153358,31.51721,,,,,,
1298.105,23.22324,27.332132,31.145058,31.512848,,,,,,
1298.468,23.228951,27.34339,31.150372,31.511896,,,,,,
1298.817,23.243572,27.330843,31.14789,31.51371,,,,,,
1299.177,23.255486,27.331938,31.137167,31.504782,,,,,,
1299.542,23.270084,27.329067,31.143255,31.514088,,,,,,
1299.905,23.286694,27.32353,31.146328,31.511791,,,,,,
1300.268,23.290709,27.323938,31.143515,31.511305,,,,,,
1300.63,23.282188,27.315269,31.134514,31.495329,,,,,,
1300.995,23.280462,27.325041,31.137989,31.501488,,,,,,
1301.345,23.282755,27.335049,31.147964,31.50609,,,,,,
1301.705,23.274738,27.32221,31.133558,31.496698,,,,,,
1302.066,23.276178,27.334602,31.143044,31.50815,,,,,,
1302.427,23.266727,27.323748,31.140816,31.500198,,,,,,
1302.79,23.279678,27.326416,31.137213,31.498205,,,,,,
1303.155,23.2771,27.322411,31.137873,31.499224,,,,,,
1303.521,23.283657,27.316015,31.135614,31.499113,,,,,,
1303.871,23.270657,27.310961,31.12324,31.489067,,,,,,
1304.228,23.258055,27.312052,31.12343,31.492659,,,,,,
1304.589,23.26318,27.318954,31.136398,31.497749,,,,,,
1304.946,23.264109,27.32365,31.131054,31.494196,,,,,,
1305.306,23.265194,27.322041,31.126047,31.489191,,,,,,
1305.669,23.261467,27.318325,31.130222,31.496048,,,,,,
1306.033,23.269495,27.309265,31.137121,31.497755,,,,,,
1306.388,23.263357,27.312128,31.126907,31.490767,,,,,,
1306.747,23.25877,27.308813,31.12969,31.49659,,,,,,
1307.111,23.25153,27.314888,31.131628,31.494413,,,,,,
1307.46,23.242208,27.307037,31.120401,31.476566,,,,,,
1307.821,23.249741,27.321905,31.140411,31.49371,,,,,,
1308.184,23.245646,27.309025,31.123098,31.488749,,,,,,
1308.547,23.265738,27.316833,31.125692,31.490982,,,,,,
1308.906,23.261761,27.307663,31.132839,31.493475,,,,,,
1309.265,23.257418,27.300642,31.118858,31.486658,,,,,,
1309.627,23.263725,27.299923,31.133896,31.487909,,,,,,
1309.977,23.259903,27.291803,31.121687,31.473198,,,,,,
1310.336,23.261389,27.303881,31.131933,31.484695,,,,,,
1310.702,23.260698,27.295292,31.118538,31.478642,,,,,,
1311.066,23.271137,27.311262,31.123539,31.480955,,,,,,
1311.43,23.262798,27.310493,31.119551,31.475,,,,,,
1311.795,23.261276,27.303051,31.118576,31.477962,,,,,,
1312.161,23.265011,27.304258,31.121748,31.482388,,,,,,
1312.513,23.268187,27.29952,31.124008,31.476057,,,,,,
1312.871,23.278875,27.287004,31.116007,31.471279,,,,,,
1313.233,23.279795,27.297441,31.123188,31.474342,,,,,,
1313.597,23.279776,27.283773,31.116545,31.465912,,,,,,
1313.966,23.288389,27.296844,31.12689,31.46838,,,,,,
1314.331,23.288961,27.298134,31.113674,31.462685,,,,,,
1314.694,23.296082,27.298765,31.117706,31.469219,,,,,,
1315.042,23.299656,27.30484,31.116779,31.469547,,,,,,
1315.402,23.306393,27.311373,31.133495,31.478382,,,,,,
1315.768,23.297998,27.282537,31.122114,31.466112,,,,,,
1316.133,23.3029,27.293886,31.118212,31.454157,,,,,,
1316.497,23.313314,27.279123,31.128378,31.468258,,,,,,
1316.859,23.315037,27.292332,31.127224,31.463524,,,,,,
1317.223,23.308922,27.279594,31.122761,31.456379,,,,,,
